time,"A/C pressure (kPa)","Air:fuel ratio ()","Average speed (km/h)","Calculated engine load value (%)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","Gear (AT) ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Knock retard (°)","Lambda ()","Learned octane ()","Long term fuel % trim - Bank 1 (%)","Long term fuel % trim - Bank 2 (%)","MAF air flow rate (g/sec)","Oxygen sensor 2 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 2 Voltage (V)","Power from MAF (hp)","Short term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 2 (%)","Throttle position (%)","Throttle Position Actually (°)","Timing advance (°)","Variable camshaft actual advance #1 (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",
03:09:50.630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.90625,,,,,,,,
03:09:50.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4482421875,,,,,
03:09:50.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6875,,,,,,,,
03:09:50.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4970703125,,,,,
03:09:51.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.90625,,,,,,,,
03:09:51.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75341796875,,,,,
03:09:51.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.125,,,,,,,,
03:09:51.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.85107421875,,,,,
03:09:51.230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.125,,,,,,,,
03:09:51.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.85107421875,,,,,
03:09:51.290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.125,,,,,,,,
03:09:51.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.85107421875,,,,,
03:09:51.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.125,,,,,,,,
03:09:51.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8876953125,,,,,
03:09:51.530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:09:51.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92431640625,,,,,
03:09:51.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:09:51.623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:51.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:09:51.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:51.710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:09:51.740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:51.770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:09:51.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:51.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:09:51.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:51.890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:09:52.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:52.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.34375,,,,,,,,
03:09:52.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:52.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.34375,,,,,,,,
03:09:52.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:52.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:09:52.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:52.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:09:52.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:52.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:09:52.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:52.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:09:52.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:52.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:09:52.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:52.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:09:52.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:52.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:09:52.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:52.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.34375,,,,,,,,
03:09:52.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:53.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.34375,,,,,,,,
03:09:53.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:53.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.34375,,,,,,,,
03:09:53.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:53.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.125,,,,,,,,
03:09:53.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:53.359,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
03:09:53.445,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
03:09:53.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
03:09:53.625,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
03:09:53.924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:09:54.079,,14.611720571182202,,,,,,,,,,,,,,,,,,,,,,,0.997472,,,,,,,,,,,,,,,,
03:09:54.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:09:54.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:54.374,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
03:09:54.464,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
03:09:54.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
03:09:54.645,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
03:09:54.977,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:09:55.125,,14.892749565778386,,,,,,,,,,,,,,,,,,,,,,,1.0166565,,,,,,,,,,,,,,,,
03:09:55.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:09:55.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:55.341,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
03:09:55.371,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
03:09:55.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
03:09:55.432,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
03:09:55.672,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:09:55.791,,14.648803888434163,,,,,,,,,,,,,,,,,,,,,,,1.0000035,,,,,,,,,,,,,,,,
03:09:55.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:09:56.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:56.031,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
03:09:56.061,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
03:09:56.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
03:09:56.124,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
03:09:56.603,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:09:56.722,,14.443281889206428,,,,,,,,,,,,,,,,,,,,,,,0.9859735,,,,,,,,,,,,,,,,
03:09:56.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.34375,,,,,,,,
03:09:56.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:56.932,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
03:09:56.962,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
03:09:56.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
03:09:57.022,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
03:09:57.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:09:57.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:57.496,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:57.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:57.623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:09:57.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:57.682,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:57.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:57.740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:09:57.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:57.803,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:57.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:57.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:09:57.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:57.922,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:57.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:57.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:09:58.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94873046875,,,,,
03:09:58.043,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:58.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:58.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:09:58.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4365234375,,,,,
03:09:58.162,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:58.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:58.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:09:58.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.220703125,,,,,
03:09:58.283,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:58.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:58.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:09:58.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3125,,,,,
03:09:58.402,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:58.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:58.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:09:58.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.17333984375,,,,,
03:09:58.522,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:58.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:58.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:09:58.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.17333984375,,,,,
03:09:58.642,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:58.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:58.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:09:58.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.90478515625,,,,,
03:09:58.762,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:58.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:58.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.90625,,,,,,,,
03:09:58.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.22119140625,,,,,
03:09:58.882,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:58.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:58.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.90625,,,,,,,,
03:09:58.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.818359375,,,,,
03:09:59.005,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:59.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:59.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:09:59.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.18359375,,,,,
03:09:59.122,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:59.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:59.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:09:59.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.18359375,,,,,
03:09:59.244,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:59.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:59.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:09:59.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1591796875,,,,,
03:09:59.364,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:59.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:59.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:09:59.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.07373046875,,,,,
03:09:59.483,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:59.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:59.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:09:59.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.07373046875,,,,,
03:09:59.664,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:59.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:09:59.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:09:59.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.90283203125,,,,,
03:09:59.934,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:09:59.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:10:00.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:10:00.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87841796875,,,,,
03:10:00.145,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:00.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:10:00.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:10:00.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87841796875,,,,,
03:10:00.264,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:00.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:10:00.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:10:00.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87841796875,,,,,
03:10:00.472,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:00.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:10:00.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:00.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87841796875,,,,,
03:10:00.831,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:00.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:10:00.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:00.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87841796875,,,,,
03:10:00.952,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:00.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:10:01.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:01.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87841796875,,,,,
03:10:01.071,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:01.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:10:01.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:01.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87841796875,,,,,
03:10:01.492,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:01.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:10:01.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,,,,,
03:10:01.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87841796875,,,,,
03:10:01.611,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:01.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:10:01.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.90625,,,,,,,,
03:10:01.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87841796875,,,,,
03:10:01.821,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:01.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:10:01.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,,,,,
03:10:01.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87841796875,,,,,
03:10:01.971,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:02.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:10:02.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,,,,,
03:10:02.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87841796875,,,,,
03:10:02.091,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:02.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:10:02.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:02.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87841796875,,,,,
03:10:02.245,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:02.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:10:02.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:02.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87841796875,,,,,
03:10:02.362,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:02.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:10:02.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:02.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,,,,,
03:10:02.591,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:02.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,,,,,
03:10:02.632,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:02.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,,,,,
03:10:02.691,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:02.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,,,,,
03:10:02.751,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:02.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:02.810,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:02.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:02.871,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:02.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:10:02.930,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:02.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:10:02.991,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:03.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:10:03.050,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:03.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:10:03.116,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:03.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:10:03.171,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:03.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:03.231,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:03.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:03.291,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:03.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:03.352,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:03.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:03.411,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:03.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:03.471,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:03.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:03.531,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:03.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
03:10:03.592,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:10:03.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,,
